seqName	start	ende	direction	type1	type2	Name	locus_tag	product
CP003909.1	868388	869764	-	CDS	gene	NGFG_00913	NGFG_00913	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase
CP003909.1	869826	870131	-	CDS	gene	NGFG_00912	NGFG_00912	hypothetical protein
CP003909.1	870143	870496	-	CDS	gene	NGFG_00911	NGFG_00911	hypothetical protein
CP003909.1	870758	870955	-	CDS	gene	NGFG_00910	NGFG_00910	hypothetical protein
CP003909.1	870965	871750	-	CDS	gene	NGFG_00909	NGFG_00909	TrmH family RNA methyltransferase
CP003909.1	871824	873134	-	CDS	gene	NGFG_00908	NGFG_00908	tRNA(Ile)-lysidine synthase
CP003909.1	873208	874161	-	CDS	gene	NGFG_00907	NGFG_00907	acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
CP003909.1	874373	874774	+	CDS	gene	NGFG_00906	NGFG_00906	hsp15-like protein
CP003909.1	874842	875039	-	CDS	gene	NGFG_00905	NGFG_00905	FeS assembly protein IscX
CP003909.1	875252	875599	+	CDS	gene	NGFG_00903	NGFG_00903	hypothetical protein
CP003909.1	875852	876193	-	CDS	gene	NGFG_00901	NGFG_00901	ferredoxin%2C 2Fe-2S type%2C ISC system protein
CP003909.1	876249	876998	-	CDS	gene	NGFG_00900	NGFG_00900	hypothetical protein
CP003909.1	877037	877573	-	CDS	gene	NGFG_00899	NGFG_00899	hypothetical protein
CP003909.1	877871	879889	-	CDS	gene	NGFG_00898	NGFG_00898	Fe-S protein assembly chaperone HscA
CP003909.1	879904	880776	+	CDS	gene	NGFG_00897	NGFG_00897	squalene synthase HpnD
CP003909.1	880851	882164	+	CDS	gene	NGFG_00896	NGFG_00896	oxidoreductase
CP003909.1	882246	882965	+	CDS	gene	NGFG_00895	NGFG_00895	short chain dehydrogenase
CP003909.1	883131	883802	+	CDS	gene	NGFG_00894	NGFG_00894	lipoprotein
CP003909.1	883812	884099	+	CDS	gene	NGFG_00893	NGFG_00893	hypothetical protein
CP003909.1	884175	884822	+	CDS	gene	NGFG_00892	NGFG_00892	lipoprotein
CP003909.1	887082	887750	+	CDS	gene	NGFG_00889	NGFG_00889	DnaA regulatory inactivator Hda
CP003909.1	887747	888415	+	CDS	gene	NGFG_00888	NGFG_00888	HAD hydrolase%2C family IB
CP003909.1	888420	888707	+	CDS	gene	NGFG_02323	NGFG_02323	ubiquitin-activating enzyme E1 family protein
CP003909.1	889005	889901	-	CDS	gene	NGFG_00886	NGFG_00886	acetylglutamate kinase
CP003909.1	890071	891201	+	CDS	gene	NGFG_00884	NGFG_00884	zinc carboxypeptidase
CP003909.1	891275	892126	+	CDS	gene	NGFG_00883	NGFG_00883	prolipoprotein diacylglyceryl transferase
CP003909.1	892211	892873	-	CDS	gene	NGFG_00882	NGFG_00882	yecA family protein
CP003909.1	893072	894865	-	CDS	gene	NGFG_00881	NGFG_00881	2-isopropylmalate synthase
CP003909.1	895111	896220	+	CDS	gene	NGFG_00880	NGFG_00880	glutamate 5-kinase
CP003909.1	896233	897495	+	CDS	gene	NGFG_00879	NGFG_00879	gamma-glutamyl phosphate reductase
CP003909.1	897671	900715	-	CDS	gene	NGFG_00878	NGFG_00878	DNA translocase ftsK 2
CP003909.1	900880	901560	+	CDS	gene	NGFG_00877	NGFG_00877	hypothetical protein
CP003909.1	901589	901948	+	CDS	gene	NGFG_00876	NGFG_00876	protein CrcB
CP003909.1	902553	903089	-	CDS	gene	NGFG_00874	NGFG_00874	ADP-ribose pyrophosphatase
CP003909.1	903123	903479	-	CDS	gene	NGFG_00873	NGFG_00873	dihydroneopterin aldolase
CP003909.1	903535	904137	+	CDS	gene	NGFG_00872	NGFG_00872	glycerol-3-phosphate acyltransferase
CP003909.1	904163	905074	+	CDS	gene	NGFG_00871	NGFG_00871	hypothetical protein
CP003909.1	905182	905514	-	CDS	gene	NGFG_00870	NGFG_00870	hypothetical protein
CP003909.1	905564	905806	-	CDS	gene	NGFG_00869	NGFG_00869	hypothetical protein
CP003909.1	905866	907029	+	CDS	gene	NGFG_00868	NGFG_00868	fructose-1%2C6-bisphosphatase class 1
CP003909.1	907188	907406	-	CDS	gene	NGFG_00867	NGFG_00867	hypothetical protein
CP003909.1	907573	907863	+	CDS	gene	NGFG_00866	NGFG_00866	glutaredoxin-like protein
CP003909.1	910024	910266	+	CDS	gene	NGFG_00864	NGFG_00864	hypothetical protein
CP003909.1	910333	911583	+	CDS	gene	NGFG_00863	NGFG_00863	serine hydroxymethyltransferase
CP003909.1	911656	912045	-	CDS	gene	NGFG_00862	NGFG_00862	hypothetical protein
CP003909.1	913923	914567	+	CDS	gene	NGFG_00859	NGFG_00859	dedA family membrane protein
CP003909.1	914586	916496	+	CDS	gene	NGFG_00858	NGFG_00858	ABC transporter ATP-binding protein
CP003909.1	916518	916883	+	CDS	gene	NGFG_00857	NGFG_00857	hypothetical protein
CP003909.1	916995	918470	+	CDS	gene	NGFG_00856	NGFG_00856	anthranilate synthase component 1
CP003909.1	918554	919492	+	CDS	gene	NGFG_00855	NGFG_00855	modification methylase NgoMIV
CP003909.1	919493	920353	+	CDS	gene	NGFG_00854	NGFG_00854	type-2 restriction enzyme NgoMIV
CP003909.1	920370	921449	+	CDS	gene	NGFG_00853	NGFG_00853	phosphoribosylaminoimidazole carboxylase%2C ATPase subunit
CP003909.1	921552	922034	+	CDS	gene	NGFG_00852	NGFG_00852	acetyltransferase
CP003909.1	922187	923188	+	CDS	gene	NGFG_00851	NGFG_00851	sulfate ABC transporter%2C sulfate-binding protein
CP003909.1	923768	924373	+	CDS	gene	NGFG_00848	NGFG_00848	hypothetical protein
CP003909.1	925116	925361	-	CDS	gene	NGFG_02324	NGFG_02324	transposase
CP003909.1	925358	925936	-	CDS	gene	NGFG_02325	NGFG_02325	transposase
CP003909.1	925941	926342	-	CDS	gene	NGFG_02200	NGFG_02200	hypothetical protein
CP003909.1	927039	927209	-	CDS	gene	NGFG_00847	NGFG_00847	rubredoxin
CP003909.1	927342	928424	-	CDS	gene	NGFG_00845	NGFG_00845	acyl-CoA dehydrogenase
CP003909.1	928560	929108	-	CDS	gene	NGFG_00844	NGFG_00844	alkylhydroperoxidase
CP003909.1	929248	929619	-	CDS	gene	NGFG_00843	NGFG_00843	hypothetical protein
CP003909.1	929804	931495	-	CDS	gene	NGFG_00841	NGFG_00841	D-lactate dehydrogenase
CP003909.1	931592	932011	-	CDS	gene	NGFG_00840	NGFG_00840	hypothetical protein
CP003909.1	932591	936424	+	CDS	gene	NGFG_00839	NGFG_00839	oxidoreductase
CP003909.1	937562	937744	-	CDS	gene	NGFG_00836	NGFG_00836	hypothetical protein
CP003909.1	937917	938048	-	CDS	gene	NGFG_02326	NGFG_02326	hypothetical protein
CP003909.1	939776	940252	-	CDS	gene	NGFG_00831	NGFG_00831	transcription elongation factor greA
CP003909.1	940643	941944	+	CDS	gene	NGFG_00829	NGFG_00829	3-phosphoshikimate 1-carboxyvinyltransferase
CP003909.1	942022	942555	-	CDS	gene	NGFG_00828	NGFG_00828	lipoprotein
CP003909.1	942612	944189	-	CDS	gene	NGFG_00827	NGFG_00827	phospholipase D-family protein
CP003909.1	944250	945791	-	CDS	gene	NGFG_00826	NGFG_00826	drug:H+ antiporter-2 (14 Spanner) (DHA2) family drug resistance MFS transporter
CP003909.1	945939	946718	+	CDS	gene	NGFG_00825	NGFG_00825	hypothetical protein
CP003909.1	946715	947416	+	CDS	gene	NGFG_00824	NGFG_00824	hypothetical protein
CP003909.1	947413	948867	+	CDS	gene	NGFG_00823	NGFG_00823	iron-sulfur cluster-binding protein
CP003909.1	949016	949435	-	CDS	gene	NGFG_00822	NGFG_00822	toxin component of toxin-antitoxin system
CP003909.1	949435	949671	-	CDS	gene	NGFG_00821	NGFG_00821	antitoxin component of toxin-antitoxin system
CP003909.1	950702	951103	-	CDS	gene	NGFG_02328	NGFG_02328	hypothetical protein
CP003909.1	951321	951794	+	CDS	gene	NGFG_02329	NGFG_02329	transposase
CP003909.1	952111	953001	-	CDS	gene	NGFG_00820	NGFG_00820	succinyl-CoA ligase [ADP-forming] subunit alpha
CP003909.1	953012	954178	-	CDS	gene	NGFG_00819	NGFG_00819	succinyl-CoA ligase [ADP-forming] subunit beta
CP003909.1	954250	954537	-	CDS	gene	NGFG_00818	NGFG_00818	hypothetical protein
CP003909.1	954657	956090	-	CDS	gene	NGFG_00817	NGFG_00817	dihydrolipoyl dehydrogenase
CP003909.1	956351	957532	-	CDS	gene	NGFG_00816	NGFG_00816	2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase)
CP003909.1	957632	960460	-	CDS	gene	NGFG_00815	NGFG_00815	oxoglutarate dehydrogenase (succinyl-transferring)%2C E1 component
CP003909.1	960665	961948	-	CDS	gene	NGFG_00814	NGFG_00814	citrate (Si)-synthase
CP003909.1	962060	962308	-	CDS	gene	NGFG_00813	NGFG_00813	hypothetical protein
CP003909.1	962312	963019	-	CDS	gene	NGFG_00812	NGFG_00812	succinate dehydrogenase and fumarate reductase iron-sulfur protein
CP003909.1	963139	964902	-	CDS	gene	NGFG_00811	NGFG_00811	succinate dehydrogenase%2C flavoprotein subunit
CP003909.1	964905	965246	-	CDS	gene	NGFG_00810	NGFG_00810	succinate dehydrogenase%2C hydrophobic membrane anchor protein
CP003909.1	965240	965617	-	CDS	gene	NGFG_00809	NGFG_00809	succinate dehydrogenase%2C cytochrome b556 subunit
CP003909.1	965904	967373	-	CDS	gene	NGFG_00807	NGFG_00807	dihydrolipoamide dehydrogenase
CP003909.1	967556	968293	-	CDS	gene	NGFG_00806	NGFG_00806	peroxiredoxin
CP003909.1	968572	970848	-	CDS	gene	NGFG_00804	NGFG_00804	5-methyltetrahydropteroyltriglutamate-homocysteine methyltransferase
CP003909.1	970984	971865	-	CDS	gene	NGFG_00803	NGFG_00803	5%2C10-methylenetetrahydrofolate reductase
CP003909.1	972056	972331	+	CDS	gene	NGFG_00802	NGFG_00802	50S ribosomal protein L31 type B
CP003909.1	972331	972456	+	CDS	gene	NGFG_00801	NGFG_00801	50S ribosomal protein L36
CP003909.1	972542	972760	-	CDS	gene	NGFG_00800	NGFG_00800	hypothetical protein
CP003909.1	972903	974042	+	CDS	gene	NGFG_00799	NGFG_00799	homoserine O-acetyltransferase
CP003909.1	974039	974620	+	CDS	gene	NGFG_00798	NGFG_00798	methionine biosynthesis protein MetW
CP003909.1	975715	976275	-	CDS	gene	NGFG_00796	NGFG_00796	elongation factor P
CP003909.1	976318	977475	-	CDS	gene	NGFG_00795	NGFG_00795	hypothetical protein
CP003909.1	977488	977796	-	CDS	gene	NGFG_00794	NGFG_00794	hypothetical protein
CP003909.1	978117	979058	+	CDS	gene	NGFG_00792	NGFG_00792	tRNA dimethylallyltransferase
CP003909.1	979062	979781	+	CDS	gene	NGFG_00791	NGFG_00791	cytosine deaminase
CP003909.1	979786	980274	+	CDS	gene	NGFG_00790	NGFG_00790	hypothetical protein
CP003909.1	980340	981092	+	CDS	gene	NGFG_00789	NGFG_00789	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
CP003909.1	982908	983783	+	CDS	gene	NGFG_00787	NGFG_00787	dihydrodipicolinate synthase
CP003909.1	983861	984988	+	CDS	gene	NGFG_00786	NGFG_00786	lipoprotein
CP003909.1	985045	985977	-	CDS	gene	NGFG_00785	NGFG_00785	proline iminopeptidase
CP003909.1	986489	987178	+	CDS	gene	NGFG_02330	NGFG_02330	opacity protein
CP003909.1	987192	987398	+	CDS	gene	NGFG_02331	NGFG_02331	hypothetical protein
CP003909.1	987858	990575	+	CDS	gene	NGFG_00782	NGFG_00782	heme-utilization protein Hup
CP003909.1	991199	991369	-	CDS	gene	NGFG_00780	NGFG_00780	hypothetical protein
CP003909.1	991601	992818	-	CDS	gene	NGFG_00779	NGFG_00779	aspartate kinase
CP003909.1	993020	993748	-	CDS	gene	NGFG_00777	NGFG_00777	ribonuclease PH
CP003909.1	993830	994294	-	CDS	gene	NGFG_00776	NGFG_00776	universal stress protein
CP003909.1	994511	995287	+	CDS	gene	NGFG_00775	NGFG_00775	HesA/MoeB/ThiF family protein
CP003909.1	995532	996386	+	CDS	gene	NGFG_00774	NGFG_00774	segregation and condensation protein A
CP003909.1	996427	997635	+	CDS	gene	NGFG_00773	NGFG_00773	nicotinate phosphoribosyltransferase
CP003909.1	997727	999445	+	CDS	gene	NGFG_00772	NGFG_00772	arginyl-tRNA synthetase
CP003909.1	999997	1001415	+	CDS	gene	NGFG_00770	NGFG_00770	hypothetical protein
CP003909.1	1001751	1001861	+	CDS	gene	NGFG_02332	NGFG_02332	hypothetical protein
CP003909.1	1001868	1002614	-	CDS	gene	NGFG_00768	NGFG_00768	polar amino acid ABC transporter permease
CP003909.1	1002793	1003464	-	CDS	gene	NGFG_00766	NGFG_00766	nuclease
CP003909.1	1003533	1004204	-	CDS	gene	NGFG_00765	NGFG_00765	ribose-5-phosphate isomerase A
CP003909.1	1004281	1004763	-	CDS	gene	NGFG_00764	NGFG_00764	2-C-methyl-D-erythritol 2%2C4-cyclodiphosphate synthase
CP003909.1	1004795	1005484	-	CDS	gene	NGFG_00763	NGFG_00763	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
CP003909.1	1005481	1006215	-	CDS	gene	NGFG_00762	NGFG_00762	DNA polymerase III%2C epsilon subunit
CP003909.1	1006371	1007681	-	CDS	gene	NGFG_00761	NGFG_00761	major facilitator family transporter
CP003909.1	1007671	1007856	-	CDS	gene	NGFG_00760	NGFG_00760	cytochrome oxidase maturation protein
CP003909.1	1007856	1008155	-	CDS	gene	NGFG_00759	NGFG_00759	hypothetical protein
CP003909.1	1008506	1009702	+	CDS	gene	NGFG_00758	NGFG_00758	acetate kinase 1
CP003909.1	1010215	1012020	-	CDS	gene	NGFG_00757	NGFG_00757	Thiol:disulfide interchange protein DsbD
CP003909.1	1012147	1012617	+	CDS	gene	NGFG_00756	NGFG_00756	hypothetical protein
CP003909.1	1012690	1013502	-	CDS	gene	NGFG_00755	NGFG_00755	squalene synthase HpnC
CP003909.1	1013589	1014071	-	CDS	gene	NGFG_00754	NGFG_00754	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
CP003909.1	1014544	1014870	+	CDS	gene	NGFG_00752	NGFG_00752	outer membrane protein H.8
CP003909.1	1014980	1016347	+	CDS	gene	NGFG_00751	NGFG_00751	oxidoreductase%2C FAD-binding protein
CP003909.1	1016388	1016693	+	CDS	gene	NGFG_00750	NGFG_00750	thymidylate kinase
CP003909.1	1019076	1019522	-	CDS	gene	NGFG_00747	NGFG_00747	SsrA-binding protein
CP003909.1	1019577	1020587	-	CDS	gene	NGFG_00746	NGFG_00746	lipopolysaccharide heptosyltransferase II
CP003909.1	1020984	1021853	-	CDS	gene	NGFG_00745	NGFG_00745	methylated-DNA-[protein]-cysteine S-methyltransferase
CP003909.1	1022086	1022271	+	CDS	gene	NGFG_00744	NGFG_00744	hypothetical protein
CP003909.1	1022621	1023469	-	CDS	gene	NGFG_00743	NGFG_00743	AraC family transcriptional regulator
CP003909.1	1023856	1025091	-	CDS	gene	NGFG_00742	NGFG_00742	succinyl-diaminopimelate desuccinylase
CP003909.1	1025114	1025734	-	CDS	gene	NGFG_00741	NGFG_00741	hypothetical protein
CP003909.1	1025768	1026277	-	CDS	gene	NGFG_00740	NGFG_00740	hypothetical protein
CP003909.1	1026372	1026923	-	CDS	gene	NGFG_00739	NGFG_00739	outer membrane protein H.8
CP003909.1	1027206	1027628	-	CDS	gene	NGFG_00736	NGFG_00736	hypothetical protein
CP003909.1	1027760	1030510	+	CDS	gene	NGFG_00735	NGFG_00735	protein translocase subunit secA
CP003909.1	1030656	1032428	+	CDS	gene	NGFG_00734	NGFG_00734	DNA primase
CP003909.1	1032615	1034543	+	CDS	gene	NGFG_00733	NGFG_00733	RNA polymerase sigma factor rpoD
CP003909.1	1034583	1034834	-	CDS	gene	NGFG_00732	NGFG_00732	CRISPR-associated protein cas4
CP003909.1	1035119	1035583	-	CDS	gene	NGFG_00731	NGFG_00731	CRISPR-associated protein cas4
CP003909.1	1035643	1036266	-	CDS	gene	NGFG_00730	NGFG_00730	hypothetical protein
CP003909.1	1036408	1036767	-	CDS	gene	NGFG_02333	NGFG_02333	hypothetical protein
CP003909.1	1036883	1037533	-	CDS	gene	NGFG_00729	NGFG_00729	CRISPR-associated recb family exonuclease
CP003909.1	1037540	1037908	-	CDS	gene	NGFG_00728	NGFG_00728	phage protein
CP003909.1	1037935	1038519	-	CDS	gene	NGFG_00727	NGFG_00727	CRISPR-associated protein
CP003909.1	1040051	1040401	-	CDS	gene	NGFG_02334	NGFG_02334	transposase
CP003909.1	1040511	1040807	-	CDS	gene	NGFG_02335	NGFG_02335	hypothetical protein
CP003909.1	1040836	1041045	-	CDS	gene	NGFG_00725	NGFG_00725	TraR family phage/conjugal plasmid C-4 type zinc finger protein
CP003909.1	1041038	1041328	-	CDS	gene	NGFG_00724	NGFG_00724	phage protein
CP003909.1	1041333	1041620	-	CDS	gene	NGFG_00723	NGFG_00723	phage protein
CP003909.1	1042746	1043786	-	CDS	gene	NGFG_00721	NGFG_00721	phage protein
CP003909.1	1044020	1044400	-	CDS	gene	NGFG_00720	NGFG_00720	phage repressor protein
CP003909.1	1044491	1044670	+	CDS	gene	NGFG_00719	NGFG_00719	hypothetical protein
CP003909.1	1044609	1044902	+	CDS	gene	NGFG_00718	NGFG_00718	phage protein
CP003909.1	1044889	1045173	+	CDS	gene	NGFG_00717	NGFG_00717	hypothetical protein
CP003909.1	1046064	1047842	+	CDS	gene	NGFG_00715	NGFG_00715	phage protein
CP003909.1	1050289	1051464	+	CDS	gene	NGFG_00713	NGFG_00713	2-nitropropane dioxygenase
CP003909.1	1051806	1052354	-	CDS	gene	NGFG_00712	NGFG_00712	hypothetical protein
CP003909.1	1052357	1053853	-	CDS	gene	NGFG_00711	NGFG_00711	ferredoxin
CP003909.1	1054387	1056366	+	CDS	gene	NGFG_00709	NGFG_00709	transketolase
CP003909.1	1056510	1057898	+	CDS	gene	NGFG_00708	NGFG_00708	fumarate hydratase class II
CP003909.1	1057963	1058886	-	CDS	gene	NGFG_00707	NGFG_00707	hypothetical protein
CP003909.1	1059259	1059783	-	CDS	gene	NGFG_00705	NGFG_00705	single-stranded DNA-binding protein
CP003909.1	1059787	1061190	-	CDS	gene	NGFG_00704	NGFG_00704	major facilitator family transporter drug resistance translocase
CP003909.1	1061281	1061904	-	CDS	gene	NGFG_00703	NGFG_00703	transglycosylase
CP003909.1	1062406	1062642	-	CDS	gene	NGFG_00701	NGFG_00701	transposase
CP003909.1	1062661	1062984	+	CDS	gene	NGFG_02336	NGFG_02336	hypothetical protein
CP003909.1	1063561	1064265	-	CDS	gene	NGFG_02337	NGFG_02337	opacity protein
CP003909.1	1064250	1064414	-	CDS	gene	NGFG_02338	NGFG_02338	opacity protein
CP003909.1	1064751	1065497	+	CDS	gene	NGFG_00699	NGFG_00699	hypothetical protein
CP003909.1	1065660	1067168	+	CDS	gene	NGFG_00698	NGFG_00698	exopolyphosphatase
CP003909.1	1067378	1067722	-	CDS	gene	NGFG_02339	NGFG_02339	hypothetical protein
CP003909.1	1068039	1068584	-	CDS	gene	NGFG_00696	NGFG_00696	hypothetical protein
CP003909.1	1068665	1069675	-	CDS	gene	NGFG_00695	NGFG_00695	tryptophanyl-tRNA synthetase
CP003909.1	1069935	1072514	+	CDS	gene	NGFG_00694	NGFG_00694	chaperone ClpB
CP003909.1	1072586	1073800	-	CDS	gene	NGFG_00693	NGFG_00693	aminotransferase AlaT
CP003909.1	1073889	1074098	-	CDS	gene	NGFG_00692	NGFG_00692	4-oxalocrotonate tautomerase family enzyme
CP003909.1	1074290	1075096	+	CDS	gene	NGFG_00691	NGFG_00691	hypothetical protein
CP003909.1	1075064	1075156	-	CDS	gene	NGFG_02340	NGFG_02340	hypothetical protein
CP003909.1	1076770	1077480	+	CDS	gene	NGFG_00688	NGFG_00688	phosphoglycolate phosphatase
CP003909.1	1077553	1078014	+	CDS	gene	NGFG_00687	NGFG_00687	regulatory protein recX
CP003909.1	1078088	1078249	+	CDS	gene	NGFG_00686	NGFG_00686	hypothetical protein
CP003909.1	1078402	1078884	+	CDS	gene	NGFG_00684	NGFG_00684	acyl-CoA thioester hydrolase
CP003909.1	1079282	1080493	-	CDS	gene	NGFG_00683	NGFG_00683	lipoprotein NlpD
CP003909.1	1080397	1081143	-	CDS	gene	NGFG_00682	NGFG_00682	5'-nucleotidase surE
CP003909.1	1083083	1083868	-	CDS	gene	NGFG_00679	NGFG_00679	fimbrial assembly protein FimB
CP003909.1	1083979	1085412	-	CDS	gene	NGFG_00678	NGFG_00678	succinate-semialdehyde dehydrogenase
CP003909.1	1085813	1086607	+	CDS	gene	NGFG_00676	NGFG_00676	hypothetical protein
CP003909.1	1086368	1086748	-	CDS	gene	NGFG_00675	NGFG_00675	lipoprotein
CP003909.1	1087271	1089352	+	CDS	gene	NGFG_00674	NGFG_00674	carbon starvation protein
CP003909.1	1089342	1089536	+	CDS	gene	NGFG_00673	NGFG_00673	hypothetical protein
CP003909.1	1089659	1089844	-	CDS	gene	NGFG_02341	NGFG_02341	hypothetical protein
CP003909.1	1090091	1091053	+	CDS	gene	NGFG_02217	NGFG_02217	adhesin mafA
CP003909.1	1091093	1092622	+	CDS	gene	NGFG_00672	NGFG_00672	MafB family adhesin protein
CP003909.1	1092591	1092794	+	CDS	gene	NGFG_00671	NGFG_00671	hypothetical protein
CP003909.1	1092815	1093174	+	CDS	gene	NGFG_00670	NGFG_00670	hypothetical protein
CP003909.1	1093305	1093496	-	CDS	gene	NGFG_02342	NGFG_02342	hypothetical protein
CP003909.1	1093496	1093705	-	CDS	gene	NGFG_02343	NGFG_02343	hypothetical protein
CP003909.1	1094962	1095306	+	CDS	gene	NGFG_00667	NGFG_00667	hypothetical protein
CP003909.1	1095348	1096217	+	CDS	gene	NGFG_00666	NGFG_00666	hypothetical protein
CP003909.1	1096221	1096631	+	CDS	gene	NGFG_02344	NGFG_02344	hypothetical protein
CP003909.1	1096767	1096883	+	CDS	gene	NGFG_02345	NGFG_02345	hypothetical protein
CP003909.1	1097125	1098303	+	CDS	gene	NGFG_02346	NGFG_02346	MafB family adhesin protein
CP003909.1	1098342	1098491	-	CDS	gene	NGFG_02347	NGFG_02347	hypothetical protein
CP003909.1	1098546	1098848	+	CDS	gene	NGFG_02348	NGFG_02348	hypothetical protein
CP003909.1	1099349	1099522	-	CDS	gene	NGFG_02349	NGFG_02349	hypothetical protein
CP003909.1	1099540	1099857	+	CDS	gene	NGFG_00664	NGFG_00664	hypothetical protein
CP003909.1	1100215	1100520	+	CDS	gene	NGFG_00662	NGFG_00662	hypothetical protein
CP003909.1	1100523	1100846	+	CDS	gene	NGFG_00661	NGFG_00661	hypothetical protein
CP003909.1	1101013	1101198	-	CDS	gene	NGFG_02350	NGFG_02350	hypothetical protein
CP003909.1	1105170	1105856	+	CDS	gene	NGFG_02351	NGFG_02351	opacity protein
CP003909.1	1107258	1107704	+	CDS	gene	NGFG_00659	NGFG_00659	acyl-CoA thioesterase YciA
CP003909.1	1107755	1108576	-	CDS	gene	NGFG_00658	NGFG_00658	oxidoreductase
CP003909.1	1108695	1109153	+	CDS	gene	NGFG_00657	NGFG_00657	cytochrome c'
CP003909.1	1109296	1110432	-	CDS	gene	NGFG_00656	NGFG_00656	CMP-N-acetylneuraminate-beta-galactosamide-alpha-2%2C3-sialyltransferase
CP003909.1	1110776	1113001	+	CDS	gene	NGFG_00654	NGFG_00654	isocitrate dehydrogenase%2C NADP-dependent
CP003909.1	1113298	1113618	+	CDS	gene	NGFG_00653	NGFG_00653	hypothetical protein
CP003909.1	1114560	1114727	+	CDS	gene	NGFG_00652	NGFG_00652	hypothetical protein
CP003909.1	1114887	1115738	+	CDS	gene	NGFG_00651	NGFG_00651	phage protein
CP003909.1	1115924	1116598	-	CDS	gene	NGFG_00649	NGFG_00649	hypothetical protein
CP003909.1	1116595	1117080	-	CDS	gene	NGFG_00648	NGFG_00648	phage protein
CP003909.1	1117086	1117559	-	CDS	gene	NGFG_00647	NGFG_00647	phage protein
CP003909.1	1117614	1118909	-	CDS	gene	NGFG_00646	NGFG_00646	phage protein
CP003909.1	1118930	1126852	-	CDS	gene	NGFG_02352	NGFG_02352	phage protein
CP003909.1	1126849	1128045	-	CDS	gene	NGFG_00643	NGFG_00643	phage protein
CP003909.1	1130533	1131807	-	CDS	gene	NGFG_00641	NGFG_00641	PBSX family phage terminase%2C large subunit
CP003909.1	1131788	1132327	-	CDS	gene	NGFG_00640	NGFG_00640	phage protein
CP003909.1	1132327	1132749	-	CDS	gene	NGFG_00639	NGFG_00639	phage protein
CP003909.1	1132814	1133332	-	CDS	gene	NGFG_00638	NGFG_00638	phage protein
CP003909.1	1133323	1133706	-	CDS	gene	NGFG_00637	NGFG_00637	phage protein
